lid,title,content,url
388e821518200d74f99a1eec2dab1f6e,《上海市教育委员会关于2004年本市生源师范专业毕业生就业及招聘其他高校应届毕业生担任普教教师的意见...,"['上海市教育委员会关于2004年本市生源师范专业毕业生就业及招聘其他高校应届毕业生担任普教教师的意见', '华东师范大学、上海师范大学、各区县教育局、浦东新区社会发展局、各中等专业学校、市教委直属单位：', '根据本市师资发展的总体规划及重点向农村学校、市区相对薄弱学校倾斜的原则，现就2004年本市生源师范专业毕业生就业及招聘其他高校应届毕业生担任普教教师工作提出如下意见：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=388e821518200d74f99a1eec2dab1f6e
e4221558e9d05fa05e8851f843eb8e55,苏州市政府投资建筑工程预选承包商资格审查委员会关于印发《苏州市政府投资建筑工程（房屋建筑、市政公用、建筑装饰、园林绿化、房屋修缮）预选承包商配套文件》、《苏州市政府投资建筑工程（招标代理）预选承包商配套文件》、《苏州市政府投资建筑工程（造价咨询）预选承包商,苏州市政府投资建筑工程预选承包商资格审查委员会关于印发《苏州市政府投资建筑工程（房屋建筑、市政公用、建筑装饰、园林绿化、房屋修缮）预选承包商配套文件》、《苏州市政府投资建筑工程（招标代理）预选承包商配套文件》、《苏州市政府投资建筑工程（造价咨询）预选承包商配套文件》的通知（苏预选委〔2014〕7号）,http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=e4221558e9d05fa05e8851f843eb8e55
9aa50b1353badc0788b72e345953f784,转发国家税务总局关于印发《个体工商户建账管理暂行办法》和《个体工商户定期定额暂行办法》和《个体工商户定期定额,"['各分局：', '现将《国家税务总局关于印发〈个体工商户建帐管理暂行办法〉和〈个体工商户定期定额管理暂行办法〉的通知》（国税发[1997]101号）转发给你们，请认真组织学习。', '附件：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=9aa50b1353badc0788b72e345953f784
c9744466a1e0f189a2057dcdc6a3b6dd,建设部关于印发《乡村城市化试点县（市）工作要点》和《试点县（市）乡村城市化指标体系（试行稿）的通知,建设部关于印发《乡村城市化试点县（市）工作要点》和《试点县（市）乡村城市化指标体系（试行稿）》的通知（１９９６年９月１８日建村字第５２６号文发布）,http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=c9744466a1e0f189a2057dcdc6a3b6dd
b4344fc11712b22778ecfe8887c1fb46,《关于印发〈关于加强本市社区教育工作的意见〉的通知,关于印发《关于加强本市社区教育工作的意见》的通知,http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=b4344fc11712b22778ecfe8887c1fb46
3b2e70a2150fefcc8793f427652fcf71,上海市教育委员会、上海市体育局关于转发《教育部、国家体育总局关于实施〈国家学生体质健康标准〉的通知》和《教育部办公厅关于〈国家学生体质健康标准〉有关测试方法、器材规格的通知,上海市教育委员会、上海市体育局关于转发《教育部、国家体育总局关于实施〈国家学生体质健康标准〉的通知》和《教育部办公厅关于〈国家学生体质健康标准〉有关测试方法、器材规格的通知》的通知,http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=3b2e70a2150fefcc8793f427652fcf71
8552f6d7ae23de67e9ddfcc8071bdd53,关于印发《苏州市规划局规划编制项目设计招标投标工作操作规程》和《苏州市规划局违法建设行政处罚操作规程,"['各处（室）、分局、基层单位：', '《苏州市规划局规划编制项目设计招标投标工作操作规程》和《苏州市规划局违法建设行政处罚操作规程》已经局长办公会议讨论通过，现印发你们，望认真贯彻执行。', '附：1.《苏州市规划局规划编制项目设计招标投标工作操作规程》；']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=8552f6d7ae23de67e9ddfcc8071bdd53
9bff8ac4fefec1253409b21488b1b50d,中国注册会计师协会关于印发《中国注册会计师审计准则问题解答第1号——职业怀疑》、《中国注册会计师审计准则问题解答第2号——函证》、《中国注册会计师审计准则问题解答第3号——存货监盘》、《中国注册会计师审计准则问题解答第4号——收入确认》、《中国注册会计师,"['中国注册会计师协会关于印发《中国注册会计师审计准则问题解答第1号——职业怀疑》等六项审计准则问题解答的通知（会协[2013]77号）', '各省、自治区、直辖市注册 会计师协会：', '为了指导注册 会计师更好地运用中国注册 会计师审计准则，解决审计实务问题，防范审计风险，我会起草了《中国注册会计师审计准则问题解答第1号--职业怀疑》等六项审计准则问题解答，现予印发，自2014年1月1日起施行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=9bff8ac4fefec1253409b21488b1b50d
e679ecb1011368c89c47e16a06e41b9,中共中央办公厅、国务院办公厅印发中共中央组织部、卫生部《关于对离休老干部和党内外知名人士、专家扩大医疗照顾的报告》、《中央、国家机关在京单位离休老干部,"['中共中央办公厅、国务院办公厅印发中共中央', '组织部、卫生部《关于对离休老干部和党内外知名人士、专家扩大医疗照顾的报告》、《中央、国家机关在京单位离休老干部和知名人士、专家医疗保健暂行办法》', '国办发〔1982〕54号）']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=e679ecb1011368c89c47e16a06e41b9
df225d2600db1fa5e2cabc91f1745496,转发苏州市人民政府《市政府关于印发苏州市市区生活垃圾处理费征管办法的通知》及苏州市市政公用局、苏州市财政局、苏州市物价局《苏州市平江、沧浪、金阊三城区生活垃圾处理费单位承,"['市区第一、二、三税务分局：', '现将《市政府关于印发苏州市市区生活垃圾处理费征管办法的通知》（苏州市政府苏府〔2007〕65号）和《苏州市平江、沧浪、金阊三城区生活垃圾处理费单位承担部分征收实施办法》（市市政公用局、市财政局、市物价局苏政管〔2007〕191号）转发给你们，请遵照执行。', '张家港市、常熟市、昆山市、太仓市、吴江市的生活垃圾处理费委托收缴事宜，可参照执行。吴中区、相城区、高新技术开发区(虎丘区)根据市府〔07〕65号文件中明确的另行规定。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=df225d2600db1fa5e2cabc91f1745496
e42284b8d965c39ea5ab456585e0a26e,转发市发改委《镇江市服务业发展绩效考核办法》及《2006年全市服务业发展指标...,"['转发市发改委《镇江市服务业发展绩效考核办法》及《2006年全市服务业发展指标和主要工作任务分解》的通知', '各辖市、区人民政府，镇江新区管委会，市各委办局，各直属单位、企事业单位：', '市发改委制定的《镇江市服务业发展绩效考核办法》及《2006年全市服务业发展指标和主要工作任务分解》已经市政府研究同意，现转发给你们，请结合实际，认真贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=e42284b8d965c39ea5ab456585e0a26e
82d1f6bb5be6285df8bba292d8d57176,全国人大常委会关于批准《〈禁止或限制使用某些可被认为具有过分伤害力或滥杀滥伤作用的常规武器公约〉所附的〈禁止或限制使用地雷、诱杀装置和其他装置的修正议书〉》和《〈禁止或限制使用某些可被认为具有过分伤害力或滥杀滥伤作用的常规武器公约〉附加议定书的决定,"['全国人民代表大会常务委员会关于批准《〈禁止或限制使用某些可被认为具有过分伤害力或滥杀滥伤作用的常规武器公约〉所附的〈禁止或限制使用地雷、诱杀装置和其他装置的修正议定书〉》和《〈禁止或', '限制使用某些可被认为具有过分伤害力或滥杀滥', '伤作用的常规武器公约〉附加议定书的决定']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=82d1f6bb5be6285df8bba292d8d57176
252783cede854eacc915f254df755182,省体育局关于印发《江苏省体育强县（市）创建标准和评定办法》和《江苏省体育强镇（乡）创建标准和评定,"['各市、县（市、区）体育局（文体局、教体局）：', '为认真贯彻“三个代表”重要思想，以科学发展观统领体育工作全局，全面落实省委、省政府《关于进一步加强体育工作加快建设体育强省的决定》（苏发[2002]11号），努力夯实基层体育工作基础，又好又快地推进体育强省建设，决定在全省开展体育强县（市）和体育强镇（乡）创建活动。现将《江苏省体育强县（市）创建标准和评定办法》及《江苏省体育强镇（乡）创建标准和评定办法》印发给你们，请结合实际，认真贯彻执行。', '创建体育强县（市）和体育强镇（乡）是切实加强基层体育工作的有效措施，也是建设体育强省的重要基石。各地要进一步加强对创建活动的组织领导，从落实科学发展观、构建社会主义和谐社会的高度，自觉把体育工作融入“两个率先”中去，纳入当地国民经济和社会发展的总体规划，加快构建亲民便民利民的全民健身服务体系，不断提高体育的服务能力，促进体育事业全面协调可持续发展，为全面达小康，建设新江苏作出新的更大的贡献。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=252783cede854eacc915f254df755182
ba1490fb0cd116ad2e84696ff7f34fba,青海省人民政府办公厅关于转发省人事厅《关于省级行政机关人员定编定岗实施办法》、《关于省级行政机关人员分流安排实施办法》和《关于省级行政机关分流人员学习,青海省人民政府办公厅关于转发省人事厅《关于省级行政机关人员定编定岗实施办法》、《关于省级行政机关人员分流安排实施办法》和《关于省级行政机关分流人员学习培训办法》的通知,http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=ba1490fb0cd116ad2e84696ff7f34fba
edbe25e69d078a718f5ca2ab08c637b8,《上海市教育委员会关于制定并印发〈上海市中职业学校教育技术装备标准〉的通知,"['上海市教育委员会关于制定并印发《上海市中等职业学校教育技术装备标准》的通知', '各委、局、控股（集团）公司、各区县教育局、浦东新区社会发展局：', '为贯彻实施《上海市人民政府关于大力推进本市职业教育改革与发展的决定》，加快中等职业教育现代化步伐，进一步扩大学校办学自主权，逐步形成具有现代职教特色教育技术装备保障体系，推动职业教育的改革和发展，我委组织制定了《上海市中等职业学校教育技术装备标准》（以下简称“装备标准”），其包括《上海市中等职业学校公共课实验（专用）室和基本设施装备标准》和《上海市中等职业学校专业实验（实训）室装备标准》两部分。现印发给你们，并就有关事项通知如下：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=edbe25e69d078a718f5ca2ab08c637b8
724e21339e2ea13c914102d420c73e73,能源部关于颁发《电力工业生产建设全过程安全监察的规定》、《电力行业生产性建设工程项目劳动安全和工业卫生实行三同时的规定》和《加强承包工作及多种经营安全,"['*注：本篇法规中的“电力工业生产建设全过程安全监察的规定”已被《国家电力监管委员会关于废止部分电力监管规章的决定》（发布日期：2008年1月28日实施日期：2008年1月28日）废止', '能源部关于颁发《电力工业生产建设全过程安全监察的规定》等三个文件的通知（１９９２年８月１５日能源安保（１９９２）７４８号）', '１９９１年１２月全国电力安全工作电话会议后下发了《电力工业生产建设全过程安全监察的规定》、《电力行业生产性建设工程项目劳动安全和工业卫生实行三同时的规定》、《加强承包工作及多种经营安全管理的若干规定》三个文件的讨论稿，各网、省局对此稿进行了认真讨论，半年中提出了许多宝贵意见，经归纳修改后形成了上述三个文件的报批稿。今年６月安徽合肥电力安全工作现场会上全体代表对这三个报批稿再次进行了深入讨论，经广泛征求意见，修改审定，现正式颁发实施。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=724e21339e2ea13c914102d420c73e73
87526211f976cdaf8e85fca1620ab283,安徽省粮食局关于印发《安徽省粮食流通监督检查工作流程图》和《安徽省粮食流通监督检查案件行政处罚流程图的通知,"['各市、县（市、区）粮食局：', '为适应新形势下粮食流通监督检查工作的要求，根据《中华人民共和国行政处罚法》、《粮食流通管理条例》、《粮食流通监督检查暂行办法》等法律、法规、规范性文件，省粮食局研究制定了《安徽省粮食流通监督检查工作流程图》和《安徽省粮食流通监督检查案件行政处罚流程图》，现印发给你们，请遵照执行。', '各地要进一步强化监督检查制度体系建设，促进粮食流通监督检查和行政处罚工作程序规范、公开透明、责任明确，形成权界清晰、分工合理、运转高效、法治保障的工作机制。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=87526211f976cdaf8e85fca1620ab283
88168669af42c7acca4b65eda8cfc851,中共金昌市委关于印发《中共金昌市委常委会完善学习制度的规定》、《中共甘肃省委常委会进一步完善密切联系群众工作的规定》、《中共甘肃省委常委会进一步改进调查研究工作的规定》、《中共甘肃省委进一步加强村党组织书记队伍建设的意见》、《中共甘肃省委进一步精简和,"['中共金昌市委关于印发《中共金昌市委常委会完善学习制度的规定》等七项制度的通知（市委发〔2013〕28号）', '永昌县委，金川区委，市委各部委，市直各部门、各单位及中央、省属在金各单位党委、工委、党组：', '《中共金昌市委常委会完善学习制度的规定》、《中共金昌市委常委会进一步完善密切联系群众工作的规定》、《中共金昌市委常委会进一步改进调查研究工作的规定》、《中共金昌市委进一步推进重大决策部署落实的规定》、《中共金昌市委进一步加强村党组织书记队伍建设的实施意见》、《中共金昌市委进一步加强全市性会议管理的规定》和《中共金昌市委进一步精简和规范文件简报的规定》等七项制度已经市委常委会议讨论通过，现印发给你们，请认真进行监督并贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=88168669af42c7acca4b65eda8cfc851
88a1ad94e2e583e76b67a6ef301aef92,转发交通部关于认真贯彻落实《道路运输企业质量信誉考核办法（试行）》及《机动车维修企业质量信誉考核办法..,"['广 东 省 交 通 运 输 厅', '粤交运函〔2008〕326 号', '━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=88a1ad94e2e583e76b67a6ef301aef92
8999fea55fe262e37b8c870371a450c5,安徽省人民政府办公厅关于印发《安徽省事业单位分类实施方案》、《安徽省建立事业单位法人治理机构的试点意见》、《安徽省分类推进事业单位改革中财政有关政策的意见》、《安徽省分类推进事业单位改革中从事生产经营活动事业单位转制为企业的若干规定》、《安徽省分类推,"['安徽省人民政府办公厅关于印发分类推进事业单位改革配套文件的通知（皖政办〔2013〕43号）', '各市、县人民政府，省政府各部门、各直属机构：', '为贯彻落实《中共中央国务院关于分类推进事业单位改革的指导意见》（中发〔2011〕5号）和《中共安徽省委安徽省人民政府关于分类推进事业单位改革的实施意见》（皖发〔2013〕14号）精神，切实做好分类推进事业单位改革工作，经省政府同意，现将《安徽省事业单位分类实施方案》等6个配套文件印发给你们，请认真贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=8999fea55fe262e37b8c870371a450c5
bcf59966cd771310342c60c332ff0cb8,汕头市住房和城乡建设局关于印发《汕头市住房和城乡建设系统开展行政执法规范化建设工作方案》及《汕头市住房和城乡建设系统行政执法案卷评查工作制度》、《汕头市住房和城乡建设系统行政执法文书档案管理暂行办法》、《汕头市住房和城乡建设局行政处罚案件办理程序暂行,"['汕头市住房和城乡建设局关于印发《汕头市住房和城乡建设系统开展行政执法规范化建设工作方案》及三个配套规章制度的通知（汕住建〔2014〕7号）', '机关各科室，各区县住建局，各归口管理和直属事业单位：', '现将《汕头市住房和城乡建设系统开展行政执法规范化建设工作方案》以及《汕头市住房和城乡建设系统行政执法案卷评查工作制度》、《汕头市住房和城乡建设系统行政执法文书档案管理暂行办法》、《汕头市住房和城乡建设局行政处罚案件办理程序暂行规定》等三个配套规章制度印发给你们，请认真贯彻执行。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=bcf59966cd771310342c60c332ff0cb8
d48ddc7f57056be206d59203de41545,永州市人民政府关于公布继续实施的行政许可项目目录的决定依据《中华人民共和国行政许可法》和《湖南省人民政府关于公布继续实施的行政许可项目目录的决定,"['[2005]第2号', '《永州市人民政府关于公布继续实施的行政许可项目目录的决定》于2005年5月11日市人民政府第88次常务会议通过，现予公布，自2005年6月1日起施行。', '市长：刘爱才']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=d48ddc7f57056be206d59203de41545
babd5e19984da3707ad48a7ede9cf270,包头市人民政府办公厅关于印发《包头市高层次创新创业和紧缺急需专业技术人才服务保障办法（试行）》、《包头市引进高层次创新创业和紧缺急需专业技术人才办法（试行）》、《包头市改进专业技术人才评价办法（试行）》、《包头市引导和鼓励专业技术人才到基层和生产一线工作办,"['包头市人民政府办公厅关于印发《包头市高层次创新创业和紧缺急需专业技术人才服务保障办法(试行)》、《包头市引进高层次创新创业和紧缺急需专业技术人才办法(试行)》、《包头市改进专业技术人才评价办法(试行)》、《包头市引导和鼓励专业技术人才到基层和生产一线工作办', '包头市人民政府办公厅关于印发包头市高层次创新创业和紧缺急需专业技术人才服务保障办法（试行）等四个办法的通知（包府办发〔2014〕148号）', '各旗、县、区人民政府，稀土高新区管委会，市直各部门、单位，中直、区直企事业单位：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=babd5e19984da3707ad48a7ede9cf270
f0459a170e7033c032b68552d5e68a55,深圳市财政委员会关于发布《关于推进我市非税收入收缴制度改革暨实施非税收入征管系统的通知》《关于进一步规范我市高等学校和职业技术学校票据使用和收费收入管理的通知》《关于进一步加强和规范财政票据使用管理的通知》《关于规范市本级非税系统上线单位财政票据管理,"['深圳市财政委员会关于发布《关于推进我市非税收入收缴制度改革暨实施非税收入征管系统的通知》等6份文件的通知（深财资〔2014〕5号）', '各有关单位：', '根据《深圳市行政机关规范性文件管理规定》（深圳市人民政府令第94号）的规定，我委对2010-2013年部分规范性文件进行了清理。根据清理结果，现将《关于推进我市非税收入收缴制度改革暨实施非税收入征管系统的通知》等6份文件予以公开发布。']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=f0459a170e7033c032b68552d5e68a55
59a44133c94ae9f5f5fa9060fcf9e247,安徽省人民政府办公厅关于印发《安徽省支持自主创新能力建设实施细则（试行）》、《安徽省国家重点新产品研发后补助实施细则（试行）》、《安徽省鼓励科技人员创新创业实施细则（试行）》、《安徽省扶持高层次科技人才团队来皖创新创业实施细则（试行）》、《安徽省大型科学仪器,"['安徽省人民政府办公厅关于印发《安徽省支持自主创新能力建设实施细则(试行)》、《安徽省国家重点新产品研发后补助实施细则(试行)》、《安徽省鼓励科技人员创新创业实施细则(试行)》、《安徽省扶持高层次科技人才团队来皖创新创业实施细则(试行)》、《安徽省大型科学仪器', '安徽省人民政府办公厅关于印发实施创新驱动发展战略进一步加快创新型省份建设配套文件的通知（皖政办〔2014〕8号）', '各市、县人民政府，省政府各部门、各直属机构：']",http://yjs.alphalawyer.cn/#/app/law-statute-manage?id=59a44133c94ae9f5f5fa9060fcf9e247
